WORKERS: "gpu08-ib:5555"
Start at Sun Feb 14 03:58:49 EET 2021
CUDA_VISIBLE_DEVICES: 0
Running on hosts: gpu08
Running on 1 nodes.
Running 1 tasks per node
Job id is 1095033
0: Number of devices per node: 1
0: rank 0
0: => creating model 'resnet50'
0: Epoch: [0][  0/782]	3.463710069656372	0.03084874153137207	7.320067882537842	0.0
0: Epoch: [0][  0/782]	0.3939879238605499	0.019069064408540726	4.28581428527832	11.079545319080353
0: Epoch: [0][  0/782]	0.24778778851032257	0.01838626153767109	4.813276767730713	12.72321492433548
0: Epoch: [0][  0/782]	0.19608381390571594	0.01815161481499672	4.617167949676514	13.911290466785431
0: Epoch: [0][  0/782]	0.16948236525058746	0.018031876534223557	4.514896392822266	14.176829159259796
0: Epoch: [0][  0/782]	0.1533035784959793	0.017957055941224098	4.39959192276001	14.58333283662796
0: Epoch: [0][  0/782]	0.1424373835325241	0.01791025698184967	4.27443790435791	15.727458894252777
0: Epoch: [0][  0/782]	0.13466893136501312	0.017871446907520294	4.157401084899902	16.43926054239273
0: Epoch: [0][  0/782]	0.1287888139486313	0.01784384623169899	4.2584919929504395	16.994598507881165
0: Epoch: [0][  0/782]	0.12419594824314117	0.017821500077843666	4.148108005523682	17.273351550102234
0: Epoch: [0][  0/782]	0.12050169706344604	0.01780509389936924	4.101700782775879	17.71349012851715
0: Epoch: [0][  0/782]	0.11753062158823013	0.017790663987398148	3.9789323806762695	17.806869745254517
0: Epoch: [0][  0/782]	0.11500648409128189	0.01777816377580166	3.9929022789001465	18.375515937805176
0: Epoch: [0][  0/782]	0.11286995559930801	0.01776726171374321	3.9512856006622314	19.072042405605316
0: Epoch: [0][  0/782]	0.11103525757789612	0.017758527770638466	3.8859474658966064	19.5035457611084
0: Epoch: [0][  0/782]	0.1094413548707962	0.017752112820744514	3.870725154876709	19.939982891082764
0: Epoch: [0][  0/782]	0.108063705265522	0.017745327204465866	3.8278887271881104	20.361024141311646
0: Epoch: [0][  0/782]	0.10683104395866394	0.017738208174705505	3.79329252243042	20.915570855140686
0: Epoch: [0][  0/782]	0.10573682934045792	0.017733246088027954	3.7489211559295654	21.270717680454254
0: Epoch: [0][  0/782]	0.10475416481494904	0.017729375511407852	3.677258014678955	21.621400117874146
0: Epoch: [0][  0/782]	0.10410019755363464	0.01785503514111042	3.611323595046997	22.193719446659088
0: Epoch: [0][  0/782]	0.10340816527605057	0.018000414595007896	3.6300528049468994	22.489632666110992
0: Epoch: [0][  0/782]	0.10265950113534927	0.01799071580171585	3.596747398376465	22.794117033481598
0: Epoch: [0][  0/782]	0.10199996829032898	0.017978180199861526	3.576272964477539	23.106060922145844
0: Epoch: [0][  0/782]	0.10137570649385452	0.017964893952012062	3.5411877632141113	23.443983495235443
0: Epoch: [0][  0/782]	0.100783571600914	0.017952311784029007	3.5050957202911377	23.71140420436859
0: Epoch: [0][  0/782]	0.10025361180305481	0.017941638827323914	3.468291997909546	24.072077870368958
0: Epoch: [0][  0/782]	0.09976378828287125	0.01793115958571434	3.4724550247192383	24.371540546417236
0: Epoch: [0][  0/782]	0.09930702298879623	0.01792203076183796	3.4597854614257812	24.566280841827393
0: Epoch: [0][  0/782]	0.0988832488656044	0.017912235110998154	3.4226279258728027	24.865764379501343
0: Epoch: [0][  0/782]	0.09848061949014664	0.017904091626405716	3.408663749694824	25.19206702709198
0: Epoch: [0][  0/782]	0.09811656177043915	0.01789686642587185	3.3966362476348877	25.361737608909607
0: Epoch: [0][  0/782]	0.09776955097913742	0.017888624221086502	3.362729549407959	25.69606602191925
0: Epoch: [0][  0/782]	0.09744372963905334	0.01788150891661644	3.3474574089050293	26.071563363075256
0: Epoch: [0][  0/782]	0.09713680297136307	0.017874866724014282	3.326005697250366	26.31506621837616
0: Epoch: [0][  0/782]	0.09684740006923676	0.01786879450082779	3.3049075603485107	26.47792100906372
0: Epoch: [0][  0/782]	0.09658633917570114	0.017862899228930473	3.295689821243286	26.653394103050232
0: Epoch: [0][  0/782]	0.09631456434726715	0.017857056111097336	3.2866427898406982	26.844677329063416
0: Epoch: [0][  0/782]	0.09606939554214478	0.017852017655968666	3.252725601196289	27.14484930038452
0: Epoch: [0][  0/782]	0.09583594650030136	0.017846837639808655	3.2369463443756104	27.309781312942505
0: Epoch: [0][  0/782]	0.09561679512262344	0.01784338615834713	3.2224717140197754	27.55610942840576
0: Epoch: [0][  0/782]	0.09540651738643646	0.017838485538959503	3.1946964263916016	27.748632431030273
0: Epoch: [0][  0/782]	0.09520464390516281	0.017835473641753197	3.17622709274292	27.939429879188538
0: Epoch: [0][  0/782]	0.09500610828399658	0.01783096045255661	3.1712944507598877	28.132250905036926
0: Epoch: [0][  0/782]	0.09483037889003754	0.01782791130244732	3.153106689453125	28.351756930351257
0: Epoch: [0][  0/782]	0.09465666860342026	0.017824096605181694	3.1370866298675537	28.474918007850647
0: Epoch: [0][  0/782]	0.09448981285095215	0.017820388078689575	3.1203725337982178	28.63340675830841
0: Epoch: [0][  0/782]	0.09433013200759888	0.017818188294768333	3.112858533859253	28.7486732006073
0: Epoch: [0][  0/782]	0.09417860954999924	0.017814679071307182	3.0999982357025146	28.940358757972717
0: Epoch: [0][  0/782]	0.0940304696559906	0.01781136728823185	3.0912225246429443	29.105141758918762
0: Epoch: [0][  0/782]	0.09388941526412964	0.017807772383093834	3.078627586364746	29.282060265541077
0: Epoch: [0][  0/782]	0.09376268833875656	0.017805282026529312	3.0727758407592773	29.409247636795044
